timestamp;x (in radians/s);y (in radians/s);z (in radians/s)
1603186441.563108;0.002786;0.043394;0.134269
1603186441.573088;-0.030708;0.062732;0.107925
1603186441.583097;-0.059504;0.083780;0.062078
1603186441.593107;-0.070331;0.110892;0.004264
1603186441.603086;-0.056415;0.147813;-0.050366
1603186441.613096;-0.013058;0.198868;-0.072844
1603186441.623075;0.058020;0.242474;-0.045018
1603186441.633085;0.142969;0.277322;0.026208
1603186441.643095;0.222217;0.285798;0.115021
1603186441.653074;0.264873;0.263010;0.186191
1603186441.663084;0.246261;0.218351;0.201075
1603186441.673063;0.160721;0.157119;0.160936
1603186441.683073;0.038099;0.115700;0.084648
1603186441.693083;-0.075604;0.119249;0.020032
1603186441.703062;-0.146130;0.147213;-0.005191
1603186441.713072;-0.155536;0.149347;0.015681
1603186441.723051;-0.112256;0.170010;0.068169
1603186441.733061;-0.048610;0.165408;0.122948
1603186441.743070;-0.007209;0.117146;0.160518
1603186441.753050;-0.007492;0.061034;0.159076
1603186441.763059;-0.056927;0.003002;0.120509
1603186441.773039;-0.141637;-0.043176;0.044835
1603186441.783048;-0.233592;-0.071370;-0.034091
1603186441.793058;-0.300313;-0.059882;-0.091258
1603186441.803037;-0.328018;-0.017347;-0.096295
1603186441.813047;-0.301341;0.041843;-0.054370
1603186441.823026;-0.217208;0.065733;0.009579
1603186441.833036;-0.096626;0.115202;0.092357
1603186441.843046;0.045974;0.103882;0.192494
1603186441.853025;0.160405;0.058735;0.262570
1603186441.863035;0.222569;-0.017701;0.281543
1603186441.872989;0.215452;-0.131727;0.247812
1603186441.882999;0.142438;-0.220427;0.188770
1603186441.893009;0.031059;-0.279730;0.134327
1603186441.902988;-0.078002;-0.301364;0.097166
1603186441.912998;-0.147975;-0.246651;0.065070
1603186441.922977;-0.157121;-0.140474;0.048422
1603186441.932987;-0.115985;-0.050492;0.066605
1603186441.942997;-0.056100;-0.023536;0.120227
1603186441.952976;-0.001427;-0.059835;0.188868
1603186441.962986;0.029491;-0.109330;0.234443
1603186441.972965;0.033227;-0.108241;0.225627
1603186441.982975;0.007727;-0.076250;0.162857
1603186441.992984;-0.034634;-0.030182;0.079252
1603186442.002964;-0.084979;0.004463;0.010807
1603186442.012973;-0.128150;0.013430;-0.020500
1603186442.022953;-0.143772;0.018368;-0.017127
1603186442.032962;-0.129480;0.025077;-0.000491
1603186442.042972;-0.094074;0.024173;0.023838
1603186442.052951;-0.049166;0.030358;0.051620
1603186442.062961;-0.014591;0.043197;0.078076
1603186442.072940;-0.012297;0.041749;0.094379
1603186442.082950;-0.043202;0.039142;0.093000
1603186442.092960;-0.086203;0.044971;0.077738
1603186442.102939;-0.130621;0.057826;0.049325
1603186442.112949;-0.165183;0.062544;0.006935
1603186442.122928;-0.185297;0.044859;-0.041933
1603186442.132938;-0.191810;0.009474;-0.067533
1603186442.142948;-0.171337;-0.018991;-0.067028
1603186442.152927;-0.139183;-0.034346;-0.039515
1603186442.162937;-0.103324;-0.041888;-0.003764
1603186442.172916;-0.074043;-0.047113;0.023664
1603186442.182926;-0.057827;-0.056658;0.028656
1603186442.192936;-0.047930;-0.056718;0.020983
1603186442.202915;-0.044912;-0.055243;-0.003183
1603186442.212925;-0.042672;-0.067218;-0.039206
1603186442.222904;-0.031356;-0.079475;-0.077113
1603186442.232914;-0.015243;-0.094816;-0.094036
1603186442.242893;0.009873;-0.103519;-0.086128
1603186442.252903;0.043089;-0.100147;-0.060628
1603186442.262912;0.078541;-0.083192;-0.032373
1603186442.272892;0.101397;-0.067986;-0.025794
1603186442.282901;0.092653;-0.071604;-0.039590
1603186442.292881;0.055833;-0.091524;-0.075152
1603186442.302890;0.002158;-0.081880;-0.116419
1603186442.312900;-0.053961;-0.046681;-0.150702
1603186442.322879;-0.093292;-0.004465;-0.167912
1603186442.332889;-0.093740;0.046703;-0.159617
1603186442.342868;-0.048078;0.096749;-0.130834
1603186442.352878;0.036867;0.123248;-0.094459
1603186442.362888;0.135546;0.129538;-0.065610
1603186442.372867;0.240292;0.148188;-0.051974
1603186442.382877;0.336425;0.178327;-0.047276
1603186442.392856;0.404346;0.166701;-0.035885
1603186442.402866;0.415050;0.138560;-0.016508
1603186442.412876;0.356563;0.148735;0.000669
1603186442.422855;0.225647;0.143921;-0.006958
1603186442.432865;0.027735;0.131012;-0.072585
1603186442.442844;-0.194948;0.113361;-0.167778
1603186442.452854;-0.380401;0.083819;-0.252468
1603186442.462864;-0.495049;0.066069;-0.309908
1603186442.472843;-0.531310;0.020747;-0.355590
1603186442.482853;-0.489549;-0.013049;-0.378617
1603186442.492832;-0.377668;-0.064106;-0.387526
1603186442.502842;-0.224781;-0.085401;-0.389802
1603186442.512851;-0.069341;-0.110686;-0.391908
1603186442.522831;0.055939;-0.133981;-0.396330
1603186442.532840;0.129350;-0.131406;-0.388802
1603186442.542820;0.144287;-0.130261;-0.356619
1603186442.552829;0.113334;-0.115417;-0.300988
1603186442.562839;0.055281;-0.079528;-0.234680
1603186442.572818;-0.010946;-0.036319;-0.170898
1603186442.582828;-0.071465;-0.014030;-0.128844
1603186442.592807;-0.115246;-0.010652;-0.113199
1603186442.602817;-0.129803;-0.019331;-0.113465
1603186442.612827;-0.108707;-0.019964;-0.125859
1603186442.622806;-0.076518;-0.017752;-0.144367
1603186442.632816;-0.045778;-0.010470;-0.167874
1603186442.642795;-0.038562;-0.009460;-0.191754
1603186442.652805;-0.058128;-0.010640;-0.210043
1603186442.662815;-0.106999;-0.014718;-0.226390
1603186442.672794;-0.164043;-0.011674;-0.232389
1603186442.682804;-0.207850;0.001996;-0.222051
1603186442.692783;-0.234570;0.000664;-0.197554
1603186442.702793;-0.251012;-0.013347;-0.182049
1603186442.712803;-0.260344;-0.023357;-0.184257
1603186442.722782;-0.270555;-0.023903;-0.197491
1603186442.732792;-0.267921;-0.007097;-0.203484
1603186442.742771;-0.242227;0.022674;-0.174702
1603186442.752781;-0.182219;0.062788;-0.106323
1603186442.762790;-0.093421;0.109845;-0.011638
1603186442.772770;0.010171;0.131180;0.091885
1603186442.782779;0.100322;0.131604;0.181800
1603186442.792759;0.161079;0.103889;0.231793
1603186442.802768;0.170359;0.052934;0.232209
1603186442.812778;0.127549;-0.010641;0.188171
1603186442.822757;0.039676;-0.058120;0.105745
1603186442.832767;-0.063216;-0.074723;0.014987
1603186442.842746;-0.156099;-0.062969;-0.062708
1603186442.852756;-0.212895;-0.052455;-0.100240
1603186442.862766;-0.224552;-0.034078;-0.103983
1603186442.872696;-0.194150;-0.001766;-0.091174
1603186442.882706;-0.138486;0.039794;-0.065745
1603186442.892685;-0.072817;0.074804;-0.030775
1603186442.902695;-0.013448;0.082544;0.008608
1603186442.912705;0.024556;0.067303;0.048921
1603186442.922684;0.036183;0.052813;0.078558
1603186442.932694;0.023076;0.047988;0.086088
1603186442.942673;-0.007546;0.051555;0.070299
1603186442.952683;-0.043644;0.052703;0.030941
1603186442.962692;-0.067578;0.040446;-0.004409
1603186442.972672;-0.072103;0.029316;-0.023068
1603186442.982682;-0.051381;0.031013;-0.007335
1603186442.992661;-0.010861;0.043259;0.036048
1603186443.002671;0.034408;0.049959;0.088586
1603186443.012650;0.072265;0.045625;0.128576
1603186443.022660;0.090634;0.028263;0.138755
1603186443.032670;0.084256;-0.003652;0.113780
1603186443.042650;0.051832;-0.033431;0.070602
1603186443.052659;0.007862;-0.043337;0.031481
1603186443.062639;-0.034125;-0.033465;0.010053
1603186443.072648;-0.063169;0.022785;-0.003880
1603186443.082658;-0.059186;0.091515;-0.013307
1603186443.092637;-0.020479;0.147323;-0.012693
1603186443.102647;0.049953;0.185975;0.004977
1603186443.112626;0.139543;0.208209;0.049870
1603186443.122636;0.241515;0.239622;0.123800
1603186443.132646;0.331418;0.254971;0.206957
1603186443.142625;0.362304;0.220002;0.252713
1603186443.152635;0.308683;0.132942;0.225481
1603186443.162613;0.168595;0.048910;0.133759
1603186443.172623;-0.015829;0.009313;0.021933
1603186443.182633;-0.191191;0.017992;-0.058141
1603186443.192612;-0.307419;0.059320;-0.080148
1603186443.202622;-0.351292;0.084109;-0.050182
1603186443.212601;-0.328659;0.073859;0.005237
1603186443.222611;-0.266535;0.028866;0.058323
1603186443.232620;-0.186120;-0.024247;0.088317
1603186443.242600;-0.109916;-0.071836;0.089814
1603186443.252609;-0.055850;-0.094322;0.068077
1603186443.262589;-0.024693;-0.065703;0.046919
1603186443.272599;0.004682;0.007492;0.061231
1603186443.282609;0.050536;0.095907;0.121357
1603186443.292588;0.103812;0.162661;0.207027
1603186443.302598;0.158708;0.171107;0.283480
1603186443.312577;0.203097;0.148362;0.332988
1603186443.322587;0.236141;0.109155;0.350646
1603186443.332597;0.244822;0.033695;0.334528
1603186443.342576;0.221023;-0.046523;0.286860
1603186443.352586;0.169769;-0.099428;0.221074
1603186443.362565;0.106613;-0.119707;0.152724
1603186443.372575;0.056798;-0.092036;0.105742
1603186443.382585;0.028693;-0.047661;0.077605
1603186443.392564;0.023660;-0.007600;0.050847
1603186443.402574;0.038168;0.018560;0.022195
1603186443.412553;0.066492;0.027120;-0.002989
1603186443.422563;0.072441;0.002453;-0.027112
1603186443.432573;0.063678;-0.018656;-0.043841
1603186443.442552;0.040828;0.003774;-0.055123
1603186443.452562;0.022118;0.061267;-0.054434
1603186443.462540;0.012883;0.102623;-0.046819
1603186443.472550;0.018105;0.119427;-0.034347
1603186443.482559;0.034691;0.115332;-0.017581
1603186443.492539;0.053791;0.094193;-0.000930
1603186443.502548;0.071287;0.073898;0.008686
1603186443.512528;0.077960;0.070593;0.000413
1603186443.522537;0.060434;0.068283;-0.028192
1603186443.532547;0.021577;0.057190;-0.063796
1603186443.542526;-0.033590;0.045120;-0.084769
1603186443.552536;-0.084845;0.040917;-0.079589
1603186443.562515;-0.113475;0.053828;-0.041610
1603186443.572526;-0.114667;0.067058;0.002881
1603186443.582536;-0.090665;0.064041;0.041376
1603186443.592515;-0.055885;0.041600;0.066896
1603186443.602525;-0.020192;0.009241;0.068085
1603186443.612504;0.003608;-0.030933;0.052140
1603186443.622514;0.011794;-0.066540;0.018343
1603186443.632524;-0.001447;-0.085322;-0.020499
1603186443.642503;-0.027192;-0.088606;-0.054384
1603186443.652513;-0.058190;-0.074771;-0.061597
1603186443.662492;-0.076692;-0.051845;-0.040409
1603186443.672502;-0.081223;-0.016993;0.000784
1603186443.682512;-0.057851;0.007360;0.041527
1603186443.692491;-0.015331;0.003026;0.066545
1603186443.702501;0.039490;-0.034740;0.070993
1603186443.712480;0.102420;-0.094974;0.057372
1603186443.722490;0.153174;-0.141239;0.028989
1603186443.732498;0.179568;-0.156029;-0.007530
1603186443.742479;0.166508;-0.151450;-0.045724
1603186443.752487;0.113018;-0.139481;-0.071144
1603186443.762467;0.040980;-0.116963;-0.076461
1603186443.772476;-0.026110;-0.073751;-0.068320
1603186443.782456;-0.070701;-0.017448;-0.057298
1603186443.792465;-0.086088;0.034439;-0.057912
1603186443.802475;-0.070997;0.074540;-0.069260
1603186443.812454;-0.022396;0.087926;-0.085710
1603186443.822464;0.053490;0.084102;-0.092983
1603186443.832443;0.146622;0.061063;-0.097557
1603186443.842453;0.239940;0.018617;-0.096206
1603186443.852463;0.305410;-0.075347;-0.092951
1603186443.862442;0.312210;-0.172402;-0.101860
1603186443.872419;0.244323;-0.221749;-0.127593
1603186443.882398;0.103933;-0.207975;-0.171312
1603186443.892408;-0.090755;-0.153647;-0.227896
1603186443.902418;-0.291207;-0.104390;-0.284545
1603186443.912397;-0.441933;-0.096333;-0.319463
1603186443.922407;-0.500091;-0.119214;-0.324497
1603186443.932386;-0.467059;-0.158650;-0.307057
1603186443.942396;-0.358140;-0.207336;-0.273622
1603186443.952406;-0.215954;-0.234358;-0.231824
1603186443.962385;-0.068096;-0.261808;-0.174724
1603186443.972395;0.078346;-0.237477;-0.104067
1603186443.982374;0.207493;-0.155472;-0.033072
1603186443.992384;0.298520;-0.072834;0.017257
1603186444.002393;0.330645;-0.041377;0.028778
1603186444.012373;0.295963;-0.077012;-0.003680
1603186444.022382;0.200727;-0.127893;-0.062280
1603186444.032362;0.072423;-0.173754;-0.132382
1603186444.042371;-0.063049;-0.191016;-0.198777
1603186444.052381;-0.179545;-0.183675;-0.253282
1603186444.062360;-0.261194;-0.151094;-0.294962
1603186444.072370;-0.296192;-0.095652;-0.323959
1603186444.082349;-0.275792;-0.021693;-0.330180
1603186444.092359;-0.208477;0.057295;-0.320764
1603186444.102369;-0.125056;0.112779;-0.313176
1603186444.112348;-0.063952;0.103132;-0.323833
1603186444.122358;-0.050794;0.050709;-0.351454
1603186444.132337;-0.082573;-0.003472;-0.379614
1603186444.142347;-0.136704;-0.026475;-0.393001
1603186444.152357;-0.185501;-0.006240;-0.379403
1603186444.162336;-0.204731;0.049857;-0.345623
1603186444.172346;-0.179286;0.115296;-0.286684
1603186444.182325;-0.112853;0.164703;-0.205159
1603186444.192335;-0.029507;0.185096;-0.104364
1603186444.202345;0.056653;0.164204;-0.003140
1603186444.212324;0.123510;0.126069;0.077324
1603186444.222334;0.168259;0.087464;0.119750
1603186444.232313;0.180889;0.052036;0.115047
1603186444.242323;0.161020;0.021404;0.073838
1603186444.252332;0.109402;-0.004834;0.016502
1603186444.262312;0.039751;-0.031676;-0.038389
1603186444.272321;-0.041441;-0.048515;-0.083748
1603186444.282301;-0.126918;-0.047724;-0.120644
1603186444.292310;-0.200739;-0.048333;-0.146999
1603186444.302320;-0.261117;-0.049307;-0.161792
1603186444.312299;-0.285872;-0.041452;-0.154321
1603186444.322309;-0.274570;-0.021752;-0.122686
1603186444.332288;-0.231672;0.007585;-0.086911
1603186444.342298;-0.170952;0.048660;-0.065243
1603186444.352308;-0.113338;0.081483;-0.061588
1603186444.362287;-0.073864;0.087322;-0.070924
1603186444.372297;-0.062911;0.075271;-0.087733
1603186444.382276;-0.078474;0.060722;-0.105703
1603186444.392286;-0.108161;0.056007;-0.119208
1603186444.402296;-0.136902;0.072478;-0.124070
1603186444.412275;-0.157906;0.080269;-0.116333
1603186444.422285;-0.163378;0.076699;-0.101833
1603186444.432264;-0.157304;0.050580;-0.093439
1603186444.442274;-0.145386;-0.001478;-0.097073
1603186444.452284;-0.118886;-0.049189;-0.092346
1603186444.462263;-0.080605;-0.079437;-0.066917
1603186444.472273;-0.036634;-0.083147;-0.022109
1603186444.482252;0.005479;-0.046668;0.025930
1603186444.492262;0.056698;0.015632;0.068543
1603186444.502271;0.115271;0.122576;0.094610
1603186444.512251;0.180481;0.244926;0.106133
1603186444.522260;0.251396;0.284033;0.106597
1603186444.532240;0.330679;0.290348;0.104664
1603186444.542249;0.388059;0.200745;0.100681
1603186444.552229;0.406964;0.059328;0.082909
1603186444.562238;0.374702;-0.027647;0.040365
1603186444.572248;0.304620;-0.094155;0.000722
1603186444.582227;0.246036;-0.037664;-0.020560
1603186444.592237;0.221116;0.048285;-0.005564
1603186444.602216;0.235847;0.057299;0.036002
1603186444.612226;0.267962;0.073052;0.085446
1603186444.622236;0.286551;0.019944;0.125060
1603186444.632215;0.273955;-0.079058;0.135472
1603186444.642225;0.226075;-0.120531;0.100254
1603186444.652204;0.117326;-0.143083;0.020726
1603186444.662214;-0.036708;-0.155064;-0.082870
1603186444.672224;-0.196758;-0.112119;-0.161924
1603186444.682203;-0.312512;-0.070516;-0.184761
1603186444.692213;-0.313593;-0.096579;-0.163044
1603186444.702192;-0.193202;0.009505;-0.107635
1603186444.712202;-0.024352;0.085089;-0.024518
1603186444.722211;0.183598;0.114514;0.059949
1603186444.732191;0.409646;0.161157;0.163672
1603186444.742201;0.606485;0.142800;0.251402
1603186444.752180;0.709775;0.099924;0.279643
1603186444.762190;0.692821;0.030162;0.238272
1603186444.772199;0.563519;-0.036989;0.151333
1603186444.782179;0.366009;-0.055008;0.050205
1603186444.792188;0.145731;-0.026819;-0.023238
1603186444.802168;-0.059132;0.085658;-0.061836
1603186444.812177;-0.222010;0.150088;-0.074902
1603186444.822187;-0.348631;0.148853;-0.075731
1603186444.832166;-0.415282;0.096101;-0.064674
1603186444.842176;-0.419259;0.029465;-0.034940
1603186444.852155;-0.378526;-0.019163;-0.003515
1603186444.862165;-0.302908;-0.045344;0.019258
1603186444.872127;-0.209789;-0.033577;0.030027
1603186444.882106;-0.120646;0.004879;0.022531
1603186444.892116;-0.065783;0.024109;0.007891
1603186444.902095;-0.057420;-0.010011;-0.000626
1603186444.912105;-0.084663;-0.069537;0.005850
1603186444.922115;-0.131756;-0.127930;0.017775
1603186444.932094;-0.186294;-0.170802;0.019820
1603186444.942104;-0.236179;-0.188783;0.004424
1603186444.952083;-0.257621;-0.150994;-0.012378
1603186444.962093;-0.243107;-0.084162;-0.006290
1603186444.972102;-0.210795;-0.045830;0.022587
1603186444.982082;-0.159131;-0.037546;0.069940
1603186444.992091;-0.106673;-0.034888;0.113142
1603186445.002071;-0.055926;-0.061841;0.138108
1603186445.012080;-0.010569;-0.073670;0.137129
1603186445.022090;0.025764;-0.078938;0.109111
1603186445.032069;0.043801;-0.080721;0.064894
1603186445.042079;0.038233;-0.106259;0.020417
1603186445.052059;0.017160;-0.157822;-0.012215
1603186445.062068;-0.012456;-0.207723;-0.029484
1603186445.072078;-0.042256;-0.243731;-0.041400
1603186445.082057;-0.059704;-0.262847;-0.050340
1603186445.092067;-0.062632;-0.258361;-0.062027
1603186445.102046;-0.043675;-0.235717;-0.071024
1603186445.112056;-0.000938;-0.199610;-0.070346
1603186445.122066;0.063117;-0.163694;-0.056823
1603186445.132045;0.139553;-0.128834;-0.043190
1603186445.142055;0.207154;-0.087473;-0.044684
1603186445.152034;0.250845;-0.052853;-0.071344
1603186445.162044;0.255513;-0.039819;-0.128419
1603186445.172054;0.238316;-0.102171;-0.188842
1603186445.182033;0.232941;-0.106197;-0.235312
1603186445.192043;0.240691;-0.061148;-0.259290
1603186445.202022;0.261693;-0.037465;-0.262537
1603186445.212032;0.305012;-0.047566;-0.251493
1603186445.222041;0.354289;0.006554;-0.238768
1603186445.232021;0.371110;0.035040;-0.242803
1603186445.242030;0.335838;-0.009216;-0.265427
1603186445.252010;0.251688;-0.066706;-0.304752
1603186445.262019;0.134921;-0.096355;-0.343342
1603186445.272029;0.016959;-0.106606;-0.377017
1603186445.282008;-0.086071;-0.075445;-0.404004
1603186445.292018;-0.171305;-0.034539;-0.429113
1603186445.301997;-0.229556;-0.013344;-0.444936
1603186445.312007;-0.246145;-0.000626;-0.447689
1603186445.321986;-0.203517;0.037241;-0.441808
1603186445.331996;-0.115960;0.073620;-0.422567
1603186445.342006;-0.000087;0.083632;-0.382503
1603186445.351985;0.123027;0.087065;-0.317943
1603186445.361995;0.242849;0.099833;-0.239023
1603186445.371974;0.350856;0.140337;-0.164830
1603186445.381984;0.424778;0.190532;-0.123196
1603186445.391994;0.452940;0.227783;-0.105390
1603186445.401973;0.463334;0.207181;-0.093971
1603186445.411983;0.452626;0.157017;-0.083641
1603186445.421962;0.414309;0.059491;-0.083764
1603186445.431972;0.352878;0.065989;-0.086046
1603186445.441982;0.229643;0.009046;-0.091639
1603186445.451961;0.071656;-0.082766;-0.107408
1603186445.461971;-0.082402;-0.106400;-0.138571
1603186445.471950;-0.197172;-0.092489;-0.194595
